2023-11-22-13-30,840 root INFO use_lora: False
2023-11-22-13-30,840 root INFO max_unlearn_steps: 1000
2023-11-22-13-30,840 root INFO bad_weight: 0.5
2023-11-22-13-30,840 root INFO random_weight: 1
2023-11-22-13-30,840 root INFO normal_weight: 1
2023-11-22-13-30,840 root INFO batch_size: 2
2023-11-22-13-30,840 root INFO lr: 2e-06
2023-11-22-13-30,840 root INFO max_bad_loss: 100
2023-11-22-13-30,840 root INFO model_name: meta-llama/Llama-2-7b-hf
2023-11-22-13-30,840 root INFO model_save_dir: models/llama-7b_unlearned_ipy
2023-11-22-13-30,840 root INFO save_every: 500
2023-11-22-13-30,840 root INFO log_file: logs/llama-7b-unlearn_ipy.log
2023-11-22-13-30,842 accelerate.utils.other WARNING Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
2023-11-22-13-41,526 root INFO batch: 158, bad_loss: 1.11, current_div_loss: 1.82, 
2023-11-22-13-41,94 root INFO batch: 159, bad_loss: 1.25, current_div_loss: 1.71, 
2023-11-22-13-41,111 root INFO batch: 160, bad_loss: 1.33, current_div_loss: 1.80, 
2023-11-22-13-41,546 root INFO batch: 161, bad_loss: 1.48, current_div_loss: 1.89, 
2023-11-22-13-41,499 root INFO batch: 162, bad_loss: 1.30, current_div_loss: 1.86, 
2023-11-22-13-41,597 root INFO batch: 163, bad_loss: 0.95, current_div_loss: 1.89, 
2023-11-22-13-41,383 root INFO batch: 164, bad_loss: 1.57, current_div_loss: 1.78, 
2023-11-22-13-42,622 root INFO batch: 165, bad_loss: 1.59, current_div_loss: 1.45, 
2023-11-22-13-42,384 root INFO batch: 166, bad_loss: 1.52, current_div_loss: 2.07, 
2023-11-22-13-42,44 root INFO batch: 167, bad_loss: 0.90, current_div_loss: 1.70, 
2023-11-22-13-42,532 root INFO batch: 168, bad_loss: 1.19, current_div_loss: 1.89, 
2023-11-22-13-42,198 root INFO batch: 169, bad_loss: 0.96, current_div_loss: 1.76, 
2023-11-22-13-42,778 root INFO batch: 170, bad_loss: 1.11, current_div_loss: 2.37, 
2023-11-22-13-42,888 root INFO batch: 171, bad_loss: 1.48, current_div_loss: 1.89, 
2023-11-22-13-42,510 root INFO batch: 172, bad_loss: 1.56, current_div_loss: 1.44, 
2023-11-22-13-42,285 root INFO batch: 173, bad_loss: 1.31, current_div_loss: 1.83, 
2023-11-22-13-42,8 root INFO batch: 174, bad_loss: 1.27, current_div_loss: 2.04, 
2023-11-22-13-42,778 root INFO batch: 175, bad_loss: 1.39, current_div_loss: 1.78, 
2023-11-22-13-42,344 root INFO batch: 176, bad_loss: 1.59, current_div_loss: 1.88, 
2023-11-22-13-42,123 root INFO batch: 177, bad_loss: 1.16, current_div_loss: 2.08, 
2023-11-22-13-42,96 root INFO batch: 178, bad_loss: 1.05, current_div_loss: 2.03, 
2023-11-22-13-42,952 root INFO batch: 179, bad_loss: 1.52, current_div_loss: 1.93, 
2023-11-22-13-42,388 root INFO batch: 180, bad_loss: 0.93, current_div_loss: 1.71, 
2023-11-22-13-43,349 root INFO batch: 181, bad_loss: 1.63, current_div_loss: 1.95, 
2023-11-22-13-43,169 root INFO batch: 182, bad_loss: 1.70, current_div_loss: 2.04, 
2023-11-22-13-43,431 root INFO batch: 183, bad_loss: 1.22, current_div_loss: 1.64, 
2023-11-22-13-43,70 root INFO batch: 184, bad_loss: 1.37, current_div_loss: 1.90, 
2023-11-22-13-43,416 root INFO batch: 185, bad_loss: 1.00, current_div_loss: 1.92, 
2023-11-22-13-43,606 root INFO batch: 186, bad_loss: 0.85, current_div_loss: 1.50, 
2023-11-22-13-43,176 root INFO batch: 187, bad_loss: 1.27, current_div_loss: 1.48, 
2023-11-22-13-43,803 root INFO batch: 188, bad_loss: 0.97, current_div_loss: 1.73, 
2023-11-22-13-43,790 root INFO batch: 189, bad_loss: 1.59, current_div_loss: 2.07, 
2023-11-22-13-43,689 root INFO batch: 190, bad_loss: 1.30, current_div_loss: 2.40, 
2023-11-22-13-43,428 root INFO batch: 191, bad_loss: 1.12, current_div_loss: 2.04, 
2023-11-22-13-43,312 root INFO batch: 192, bad_loss: 1.18, current_div_loss: 2.23, 
2023-11-22-13-43,145 root INFO batch: 193, bad_loss: 1.52, current_div_loss: 2.59, 
2023-11-22-13-43,249 root INFO batch: 194, bad_loss: 1.06, current_div_loss: 2.07, 
2023-11-22-13-43,922 root INFO batch: 195, bad_loss: 1.28, current_div_loss: 1.56, 
2023-11-22-13-43,345 root INFO batch: 196, bad_loss: 1.75, current_div_loss: 1.99, 
2023-11-22-13-44,307 root INFO batch: 197, bad_loss: 1.39, current_div_loss: 2.02, 
2023-11-22-13-44,593 root INFO batch: 198, bad_loss: 0.89, current_div_loss: 1.27, 
2023-11-22-13-44,135 root INFO batch: 199, bad_loss: 1.04, current_div_loss: 1.84, 
2023-11-22-13-44,338 root INFO batch: 200, bad_loss: 1.47, current_div_loss: 1.99, 
2023-11-22-13-44,960 root INFO batch: 201, bad_loss: 1.04, current_div_loss: 2.40, 
2023-11-22-13-44,404 root INFO batch: 202, bad_loss: 0.75, current_div_loss: 2.31, 
2023-11-22-13-44,185 root INFO batch: 203, bad_loss: 1.36, current_div_loss: 1.83, 
2023-11-22-13-44,168 root INFO batch: 204, bad_loss: 0.88, current_div_loss: 1.72, 
2023-11-22-13-44,935 root INFO batch: 205, bad_loss: 1.01, current_div_loss: 2.49, 
2023-11-22-13-44,791 root INFO batch: 206, bad_loss: 1.32, current_div_loss: 1.82, 
2023-11-22-13-44,605 root INFO batch: 207, bad_loss: 0.81, current_div_loss: 1.68, 
2023-11-22-13-44,182 root INFO batch: 208, bad_loss: 1.13, current_div_loss: 2.10, 
2023-11-22-13-44,928 root INFO batch: 209, bad_loss: 1.09, current_div_loss: 1.37, 
2023-11-22-13-44,343 root INFO batch: 210, bad_loss: 0.91, current_div_loss: 1.99, 
2023-11-22-13-44,419 root INFO batch: 211, bad_loss: 0.77, current_div_loss: 1.93, 
2023-11-22-13-44,213 root INFO batch: 212, bad_loss: 1.09, current_div_loss: 2.53, 
2023-11-22-13-45,257 root INFO batch: 213, bad_loss: 1.34, current_div_loss: 1.81, 
2023-11-22-13-45,151 root INFO batch: 214, bad_loss: 1.42, current_div_loss: 2.38, 
2023-11-22-13-45,668 root INFO batch: 215, bad_loss: 0.90, current_div_loss: 1.37, 
2023-11-22-13-45,387 root INFO batch: 216, bad_loss: 1.39, current_div_loss: 1.85, 
2023-11-22-13-45,656 root INFO batch: 217, bad_loss: 1.17, current_div_loss: 1.98, 
